"","X","Tag","ID_Number","Grid.x","Habitat","Grid.Session.x","date.x","BaitSession","BaitGrid.x","Site.ID.x","Trap.x","Species","Recapture.x","Sex","Age","FINAL_RbPresent_First","Pr.IPA..ng.mL.","Et.IPA..ng.mL.","Rb.presence.last","Column2","Biomarker","Year","Bait","Season","Grid","Density","Area","Opossum","Raccoon","BaitGrid.y","Residency"
"899",899,1021,"1021_44533","R4","Riparian","R4-1","12/3/2021","Spring 2021","R4_Spring 2021","R4-1",4.1,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"900",900,1022,"1022_44535","W6","Wetland","W6-1","12/5/2021","Spring 2021","W6_Spring 2021","W6-1",5.1,"Raccoon","Initial","M","Juvenile",NA,"181","",NA,"181",1,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"901",901,1023,"1023_44535","W6","Wetland","W6-1","12/5/2021","Spring 2021","W6_Spring 2021","W6-1",5.4,"Raccoon","Initial","F","Juvenile",NA,"202","",NA,"202",1,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"902",902,1025,"1025_44511","B4","Bottomland","B4-1","11/11/2021","Spring 2021","B4_Spring 2021","B4-1",2.4,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",1
"903",903,1026,"1026_44622","R2","Riparian","R2-2","3/2/2022","Spring 2021","R2_Spring 2021","R2-2",4.4,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",4
"904",904,1027,"1027_44516","R5","Riparian","R5-1","11/16/2021","Spring 2021","R5_Spring 2021","R5-1",1.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R5","75","3",-0.754757967376632,-0.648281065627218,"R5_Spring ",1
"905",905,1028,"1028_44517","B3","Bottomland","B3-1","11/17/2021","Spring 2021","B3_Spring 2021","B3-1",7.2,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"906",906,1029,"1029_44517","B4","Bottomland","B4-1","11/17/2021","Spring 2021","B4_Spring 2021","B4-1",3.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",1
"907",907,1031,"1031_44527","R4","Riparian","R4-1","11/27/2021","Spring 2021","R4_Spring 2021","R4-1",4.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"910",910,1035,"1035_44629","W1","Wetland","W1-2","3/9/2022","Spring 2021","W1_Spring 2021","W1-2",4.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W1","75","3",-0.447714837891408,-0.547806915027724,"W1_Spring ",1
"912",912,1038,"1038_44639","P7","Pine","P7-2","3/19/2022","Spring 2021","P7_Spring 2021","P7-2",2.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P7","75","3",-1.01193194105028,-0.963197000992783,"P7_Spring ",1
"914",914,1040,"1040_44606","P6","Pine","P6-2","2/14/2022","Spring 2021","P6_Spring 2021","P6-2",2.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"915",915,1041,"1041_44608","P6","Pine","P6-2","2/16/2022","Spring 2021","P6_Spring 2021","P6-2",1.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"918",918,1044,"1044_44621","R2","Riparian","R2-2","3/1/2022","Spring 2021","R2_Spring 2021","R2-2",4.5,"Raccoon","Initial","M","Adult",NA,"30*","",NA,"30*",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",5
"922",922,1048,"1048_44646","R4","Riparian","R4-2","3/26/2022","Spring 2021","R4_Spring 2021","R4-2",5.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"924",924,1051,"1051_44605","P5","Pine","P5-2","2/13/2022","Spring 2021","P5_Spring 2021","P5-2",5.4,"Raccoon","i","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"925",925,1052,"1052_44607","P5","Pine","P5-2","2/15/2022","Spring 2021","P5_Spring 2021","P5-2",1.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"927",927,1054,"1054_44608","P5","Pine","P5-2","2/16/2022","Spring 2021","P5_Spring 2021","P5-2",2.4,"Raccoon","Initial","M","Adult",NA,"483","",NA,"483",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"931",931,1062,"1062_44621","B4","Bottomland","B4-2","3/1/2022","Spring 2021","B4_Spring 2021","B4-2",1.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",2
"934",934,1066,"1066_44623","R2","Riparian","R2-2","3/3/2022","Spring 2021","R2_Spring 2021","R2-2",1.5,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"938",938,1072,"1072_44638","W6","Wetland","W6-2","3/18/2022","Spring 2021","W6_Spring 2021","W6-2",1.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"940",940,1081,"1081_44626","B3","Bottomland","B3-2","3/6/2022","Spring 2021","B3_Spring 2021","B3-2",2.4,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"941",941,1082,"1082_44627","R2","Riparian","R2-2","3/7/2022","Spring 2021","R2_Spring 2021","R2-2",5.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"943",943,1084,"1084_44629","R6","Riparian","R6-2","3/9/2022","Spring 2021","R6_Spring 2021","R6-2",4.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R6","150","3",-0.2068998841559,-1.11468702827564,"R6_Spring ",1
"946",946,1087,"1087_44643","W6","Wetland","W6-2","3/23/2022","Spring 2021","W6_Spring 2021","W6-2",5.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"949",949,1090,"1090_44646","P4","Pine","P4-2","3/26/2022","Spring 2021","P4_Spring 2021","P4-2",2.3,"Raccoon","Initial","M","Adult",NA,"89.5","",NA,"89.5",1,2021,"Et_IPA","Spring","P4","150","3",-0.816217851551863,-0.947937386985461,"P4_Spring ",1
"950",950,1091,"1091_44646","W6","Wetland","W6-2","3/26/2022","Spring 2021","W6_Spring 2021","W6-2",1.5,"Raccoon","Initial","M","Adult",NA,"99.5","",NA,"99.5",1,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"951",951,216,"216_44644","R3","Riparian","R3-2","3/24/2022","Spring 2022","R3_Spring 2022","R3-2",5.4,"Raccoon","Initial","F","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",3
"952",952,431,"431_44624","B4","Bottomland","B4-2","3/4/2022","Spring 2022","B4_Spring 2022","B4-2",3.2,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",1
"953",953,524,"524_44644","R3","Riparian","R3-2","3/24/2022","Spring 2022","R3_Spring 2022","R3-2",5.2,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",4
"954",954,557,"557_44605","P6","Pine","P6-2","2/13/2022","Spring 2022","P6_Spring 2022","P6-2",5.2,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",11
"955",955,661,"661_44607","B5","Bottomland","B5-2","2/15/2022","Spring 2022","B5_Spring 2022","B5-2",3.2,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",2
"956",956,725,"725_44606","B6","Bottomland","B6-2","2/14/2022","Spring 2022","B6_Spring 2022","B6-2",5.3,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",3
"957",957,733,"733_44603","B6","Bottomland","B6-2","2/11/2022","Spring 2022","B6_Spring 2022","B6-2",4.1,"Raccoon","Initial","F","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",7
"958",958,779,"779_44639","P2","Pine","P2-2","3/19/2022","Spring 2022","P2_Spring 2022","P2-2",1.2,"Raccoon","Initial","F","Juvenile",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P2","75","3",-0.997424220418293,-0.38304814185324,"P2_Spring ",3
"959",959,828,"828_44607","B6","Bottomland","B6-2","2/15/2022","Spring 2022","B6_Spring 2022","B6-2",4.1,"Raccoon","Initial","F","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",2
"961",961,853,"853_44623","R2","Riparian","R2-2","3/3/2022","Spring 2022","R2_Spring 2022","R2-2",4.3,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",9
"962",962,856,"856_44629","B2","Bottomland","B2-2","3/9/2022","Spring 2022","B2_Spring 2022","B2-2",4.2,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",2
"963",963,876,"876_44644","R3","Riparian","R3-2","3/24/2022","Spring 2022","R3_Spring 2022","R3-2",5.3,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",1
"964",964,878,"878_44608","P6","Pine","P6-2","2/16/2022","Spring 2022","P6_Spring 2022","P6-2",2.4,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",4
"965",965,908,"908_44643","W6","Wetland","W6-2","3/23/2022","Spring 2022","W6_Spring 2022","W6-2",2.5,"Raccoon","Initial","F","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",2
"966",966,918,"918_44646","R3","Riparian","R3-2","3/26/2022","Spring 2022","R3_Spring 2022","R3-2",5.2,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",2
"969",969,955,"955_44610","B6","Bottomland","B6-2","2/18/2022","Spring 2022","B6_Spring 2022","B6-2",2.1,"Raccoon","Initial","F","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",4
"972",972,990,"990_44644","P7","Pine","P7-2","3/24/2022","Spring 2022","P7_Spring 2022","P7-2",4.1,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P7","75","3",-1.01193194105028,-0.963197000992783,"P7_Spring ",1
"973",973,997,"997_44605","B1","Bottomland","B1-2","2/13/2022","Spring 2022","B1_Spring 2022","B1-2",1.4,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",2
"974",974,998,"998_44626","R2","Riparian","R2-2","3/6/2022","Spring 2022","R2_Spring 2022","R2-2",5.3,"Raccoon","Initial","F","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",2
"978",978,1017,"1017_44604","P6","Pine","P6-2","2/12/2022","Spring 2022","P6_Spring 2022","P6-2",1.3,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",4
"980",980,1019,"1019_44606","P5","Pine","P5-2","2/14/2022","Spring 2022","P5_Spring 2022","P5-2",2.5,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",2
"982",982,1026,"1026_44622","R2","Riparian","R2-2","3/2/2022","Spring 2022","R2_Spring 2022","R2-2",4.4,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",4
"983",983,1035,"1035_44629","W1","Wetland","W1-2","3/9/2022","Spring 2022","W1_Spring 2022","W1-2",4.2,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","W1","75","3",-0.447714837891408,-0.547806915027724,"W1_Spring ",1
"986",986,1038,"1038_44639","P7","Pine","P7-2","3/19/2022","Spring 2022","P7_Spring 2022","P7-2",2.2,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","P7","75","3",-1.01193194105028,-0.963197000992783,"P7_Spring ",1
"988",988,1040,"1040_44606","P6","Pine","P6-2","2/14/2022","Spring 2022","P6_Spring 2022","P6-2",2.3,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"989",989,1041,"1041_44608","P6","Pine","P6-2","2/16/2022","Spring 2022","P6_Spring 2022","P6-2",1.1,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"992",992,1044,"1044_44621","R2","Riparian","R2-2","3/1/2022","Spring 2022","R2_Spring 2022","R2-2",4.5,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",5
"996",996,1048,"1048_44646","R4","Riparian","R4-2","3/26/2022","Spring 2022","R4_Spring 2022","R4-2",5.1,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"998",998,1051,"1051_44605","P5","Pine","P5-2","2/13/2022","Spring 2022","P5_Spring 2022","P5-2",5.4,"Raccoon","i","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"999",999,1052,"1052_44607","P5","Pine","P5-2","2/15/2022","Spring 2022","P5_Spring 2022","P5-2",1.2,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"1001",1001,1054,"1054_44608","P5","Pine","P5-2","2/16/2022","Spring 2022","P5_Spring 2022","P5-2",2.4,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"1005",1005,1062,"1062_44621","B4","Bottomland","B4-2","3/1/2022","Spring 2022","B4_Spring 2022","B4-2",1.2,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",2
"1008",1008,1066,"1066_44623","R2","Riparian","R2-2","3/3/2022","Spring 2022","R2_Spring 2022","R2-2",1.5,"Raccoon","Initial","M","Juvenile",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"1012",1012,1072,"1072_44638","W6","Wetland","W6-2","3/18/2022","Spring 2022","W6_Spring 2022","W6-2",1.3,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"1014",1014,1081,"1081_44626","B3","Bottomland","B3-2","3/6/2022","Spring 2022","B3_Spring 2022","B3-2",2.4,"Raccoon","Initial","F","Juvenile",NA,"","",0,"0",0,2022,"Rhodamine","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"1015",1015,1082,"1082_44627","R2","Riparian","R2-2","3/7/2022","Spring 2022","R2_Spring 2022","R2-2",5.1,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"1017",1017,1084,"1084_44629","R6","Riparian","R6-2","3/9/2022","Spring 2022","R6_Spring 2022","R6-2",4.2,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","R6","150","3",-0.2068998841559,-1.11468702827564,"R6_Spring ",1
"1020",1020,1087,"1087_44643","W6","Wetland","W6-2","3/23/2022","Spring 2022","W6_Spring 2022","W6-2",5.1,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"1023",1023,1090,"1090_44646","P4","Pine","P4-2","3/26/2022","Spring 2022","P4_Spring 2022","P4-2",2.3,"Raccoon","Initial","M","Adult",NA,"","",0,"0",0,2022,"Rhodamine","Spring","P4","150","3",-0.816217851551863,-0.947937386985461,"P4_Spring ",1
"1024",1024,1091,"1091_44646","W6","Wetland","W6-2","3/26/2022","Spring 2022","W6_Spring 2022","W6-2",1.5,"Raccoon","Initial","M","Adult",NA,"","",1,"1",1,2022,"Rhodamine","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
